date_availability_nk,country_name,sku,riro,runin,runout,as400_sku_description,sku_name,website_url,product_size,brand_name,supplier_number,supplier_name,category_fpna_l1_name,category_fpna_l2_name,category_fpna_l3_name,category_fpna_l4_name,,dc_fd,dc_d,listed_online,listed_online_ex_fdd,abcde_ranking,npd,npd_launch_date,has_distribution_code,min_date_trading,zones,min_zoning_date,rsp_retail,rsp_digital,unit_cost_retail,unit_cost_digital,isa_percent,da_percent,rwa_percent,retail_dc_soh,retail_dc_stock_val,digital_dc_soh,digital_dc_stock_val,stores_zoned,stores_available,stores_stocked,stores_soh,stores_stock_val,volume_digital,volume_retail,sales_amount_digital,sales_amount_retail,sales_units_1w_digital,sales_units_1w_retail,sales_units_4w_digital,sales_units_4w_retail,sales_units_16w_digital,sales_units_16w_retail,sales_units_26w_digital,sales_units_26w_retail,sales_units_52w_digital,sales_units_52w_retail,sales_1w_digital,sales_1w_retail,sales_4w_digital,sales_4w_retail,sales_16w_digital,sales_16w_retail,sales_26w_digital,sales_26w_retail,sales_52w_digital,sales_52w_retail,margin_digital,margin_retail,margin_rate_digital,margin_rate_retail,margin_4w_digital,margin_4w_retail,margin_16w_digital,margin_16w_retail,margin_26w_digital,margin_26w_retail,margin_52w_digital,margin_52w_retail
2/8/2023,United Kingdom,82758,,,,PROBIO 7 ECONOMY SIZE 100CAPS,Probio 7 100 Capsules,https://AAA/shop/product/probio-7-capsules-60026442?skuid=082758,100CAPS,Probio 7,6125,FOREVER YOUNG INT LTD,VHMS,Gut Health,Every Day Gut Support,Probiotics,GUT HEALTH,1,0,0,0,E,0,12+ months ago,1,1/10/2017,,,7,7,8.6,,,,,0,0,,,0,0,2,6,51.6,,,,,,,,,,,,3,,17,,,,,,,,17.033,,121.141,,,,,,,,,,-8.767,,-8.719
2/8/2023,United Kingdom,39491,,,,*PHB MOISTURISER TAN 30G,PHB Ethical Beauty Tinted Moisturiser: Tan 30g,https://AAA/shop/product/phb-ethical-beauty-tinted-moisturiser-tan-60039491?skuid=039491,30G,PHB Ethical Beauty,16518,PHB ETHICAL BEAUTY LTD,Beauty,Cosmetics,Cosmetics,Face,MAKEUP,1,1,1,0,E,0,12+ months ago,1,8/1/2020,,,13,13,9.1,9.1,,,,0,0,0,0,0,0,3,10,91,,,,,,,13,-1,21,0,21,1,24,1,,-10.833,126.7329,-10.833,228.566,10.834,228.566,32.5006,280.5576,32.5006,,,,,8.4329,-1.733,37.466,10.834,37.466,23.4006,62.1576,23.4006
2/8/2023,United Kingdom,33724,,,,MEMORAID MEMORY SUPPLEMENT 60 CAPS,Memoraid The Complete Memory Supplement 60 Capsules,https://AAA/shop/product/memoraid-the-complete-memory-supplement-capsules-60033724?skuid=033724,60 CAPS,Memoraid,15273,NEUROLAB (UK) LTD,VHMS,"Heart, Vision & Brain Health",Brain,Brain Support,"HEART, VISION & BRAIN",0,0,1,1,C,0,12+ months ago,1,20/02/2019,"1, 2, 3, 4, 5, 6, 7, 8, 20, 21, 22, 23, 24, 25",22/03/2021,14.99,14.99,4.75,4.75,0.99702381,1,1,310,1472.5,36,171,336,335,350,1599,7595.25,1,4,7.4916,46.025,1,4,97,306,301,1348,485,2244,858,4067,96.6496,894.526,816.1976,2990.3516,2533.2849,13265.8707,4015.1637,21977.7935,7377.9133,40453.2735,2.7416,27.025,0.365956538,0.58718088,469.4476,1894.9366,1425.8424,8346.8882,2252.8412,14013.211,4033.8208,25042.721
2/8/2023,United Kingdom,43365,,,,NS MOISTURISING FACETONIC 100ML,Natura Siberica Moisturising Face Tonic for All Skin Types 100ml,https://AAA/shop/product/natura-siberica-moisturising-face-tonic-for-all-skin-types-60043365?skuid=043365,100ML,Natura Siberica,14052,NATURES DREAM LTD,Beauty,Skincare,Skincare-Facial Skincare,Facial Skincare,SKIN CARE,1,1,0,0,E,0,12+ months ago,1,15/08/2020,,,5.7,5.7,2.95,,,,,0,0,,,0,0,2,3,8.85,,,,,,,,1,,8,,9,,21,,,,3.742,,34.993,,38.743,,123.03,,,,,,0.792,,11.393,,12.193,,61.08
2/8/2023,United Kingdom,61642,,,,BYBI EYE PLUMP 15ML 15ML,BYBI Eye Plump Overnight Eye Cream 15ml,https://AAA/shop/product/bybi-eye-plump-overnight-eye-cream-15ml-60061642?skuid=061642,15ML,BYBI,3567,CLEAN BEAUTY CO LTD,Beauty,Skincare,Skincare-Facial Skincare,Facial Skincare,SKIN CARE,0,0,1,1,D,0,12+ months ago,1,4/6/2022,"1, 2, 3, 8, 9, 10, 20, 21, 95",20/05/2022,20,20,7.5,7.5,1,1,1,397,2977.5,28,210,336,336,340,1379,10342.5,,3,,47.359,,3,10,54,26,179,72,319,143,532,23.8916,147.56,117.5496,699.038,334.4572,2262.124,839.0062,4084.495,1718.0541,7305.7283,,24.859,,0.524905509,61.2996,389.663,163.8322,1077.124,392.7562,2063.195,805.1041,3839.0733
2/8/2023,United Kingdom,61322,,,,*MOOGOO SCALP CREAM120G 120G,MooGoo Scalp Cream 120g,https://AAA/shop/product/moogoo-scalp-cream-60061322?skuid=061322,120G,MooGoo,13409,MOOGOO EU LTD,Beauty,Skincare,Special Skincare,Skin Conditions,CLEARANCE,1,0,1,0,E,0,12+ months ago,1,6/6/2022,,,12,12,4.05,4.05,,,,0,0,218,882.9,0,0,3,4,16.2,2,,12.9166,,2,,106,3,282,21,437,46,876,83,242.6247,17.5583,749.024,27.5583,2084.8976,188.2243,3148.404,393.0333,6474.9414,729.4673,4.8166,,0.372899989,,425.024,18.4458,1147.3226,110.2618,1705.5915,230.0208,3346.3164,428.4023
2/8/2023,United Kingdom,37821,,,,MUMMA LOVE BABY HAIR&BODY WA 200ML,Mumma Love Organics Baby Hair & Body Wash 200ml,https://AAA/shop/product/mumma-love-organics-baby-hair-body-wash-60037821?skuid=037821,200ML,Mumma Love,8246,HEALTHY Food Brands Ltd,Beauty,Toiletries,Baby & Child,Toiletries,TOILETRIES,1,1,0,0,E,0,12+ months ago,1,29/01/2020,,,2.5,2.5,2,,,,,0,0,,,0,0,11,23,46,,,,,,,,7,,22,,70,,199,,7.499,,13.54,,51.913,,129.877,,575.616,,,,,,-0.46,,7.273,,-11.123,,176.616
2/8/2023,United Kingdom,50279,,,,*USN B4 BOMB ORANGE300G 300G,USN B4 Bomb Pre-Workout Orange 300g,https://AAA/shop/product/usn-b4-bomb-pre-workout-orange-60050279?skuid=050279,300G,USN,1256,USN (UK) Ltd,VHMS,Sports Supplements,Pre Workout & Energy,Pre Workouts,INTERNET ONLY,1,1,0,0,E,0,12+ months ago,0,5/4/2021,,,14,14,,11.46,,,,0,0,1,11.46,0,0,1,1,11.46,,,,,,,,,,,,,3,,,,,,,,,,47.4915,,,,,,,,,,,,20.0115,
2/8/2023,United Kingdom,97298,,,,H&B CELERY SEED 125MG 30 CAPS,AAA Celery Seed 30 Capsules 112mg,https://AAA/shop/product/AAA-celery-seed-capsules-112mg-60097298?skuid=097298,30 CAPS,AAA,22067,Vita Health Products Inc,VHMS,"Joint, Bone & Muscle Care",Aches & Pains,Herbal remedies,CLEARANCE,,,0,0,E,0,12+ months ago,0,1/10/2017,,,1,6.99,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2023,United Kingdom,60314,Runin,60314,6420,*H&B VEGAN OMEGA 369FLAX LIQ 500ML,AAA Vegan Super Strength Flaxseed Triple Omega 3-6-9 Oil 4660mg 500ml Liquid,,500ML,AAA,9167,BEE HEALTH LTD,VHMS,"Heart, Vision & Brain Health",Heart,Plant-Based Omegas,"HEART, VISION & BRAIN",1,1,0,0,B,0,6-11 months ago,1,9/1/2023,,,14.99,14.99,3.14,0.315577889,0.952380952,,0,2,6.28,,,84,80,77,174,546.36,,7,,66.85,,7,,140,199,2173,1010,6069,1440,7686,,236.629,,1402.725,1574.0374,22216.1868,7919.0048,60069.7868,10355.78,70707.4668,,44.87,,0.671204188,,963.125,949.1774,15392.9668,4747.6048,41377.6168,5834.18,46953.6468
2/8/2023,United Kingdom,43784,,,,EBS CLEANSING BALM 100ML,Elements Boutique Spa Cleansing Balm,https://AAA/shop/product/elements-boutique-spa-cleansing-balm-60043784?skuid=043784,100ML,Elements Boutique Spa,25056,ALLY OLLY LTD T/A,Beauty,Skincare,Hand & Body,Skincare-Body Care,SKIN CARE,1,1,0,0,E,0,12+ months ago,1,5/9/2020,,,10,10,7.33,,,,,0,0,,,0,0,3,6,43.98,,,,,,,,,,,,2,,4,,,,,,,,11.617,,26.717,,,,,,,,,,-3.043,,-2.603
2/8/2023,United Kingdom,39414,,,,GRD COLLAGEN EYE SERUM SINGLE,Grounded Collagen Under Eye Serum 10ml,https://AAA/shop/product/grounded-collagen-under-eye-serum-60039414?skuid=039414,SINGLE,Grounded Body Scrub,7222,GROUNDED BODY SCRUB,Beauty,Skincare,Skincare-Facial Skincare,Facial Skincare,SKIN CARE,1,1,1,0,E,0,12+ months ago,1,17/01/2020,,,24.99,24.99,8.74,8.74,,,,0,0,10,87.4,0,0,168,739,6458.86,,,,,,,6,8,17,67,26,95,55,129,20.825,20.825,106.2082,156.912,295.3245,1032.42,454.891,1522.693,1000.5906,2194.526,,,,,53.7682,86.992,146.7445,446.84,227.651,692.393,519.8906,1067.066
2/8/2023,United Kingdom,61131,,,,*YACON CACAO NIBS ORG 300G 300G,Naturya Cacao Nibs Sweetened with Yacon Syrup 300g,https://AAA/shop/product/naturya-cacao-nibs-sweetened-with-yacon-syrup-60061131?skuid=061131,300G,Naturya,14184,NATURYA LTD,Food,Superfoods,Single Ingredient,Single Ingredient,"SUPERFOODS, SEEDS & CEREALS",1,1,0,0,E,0,12+ months ago,1,4/4/2022,,,9.99,9.99,0.496551724,2.4,,,,0,0,,,0,0,2,2,9.6,,,,,,,,,10,29,28,355,78,569,,,,,79,54.44,231.65,1065.31,624.24,2768.97,,,,,,,31,-84.76,97.25,-638.69,264.24,94.17
2/8/2023,United Kingdom,41508,,,,EDEN ROSE PARFUM 30ML,Eden Perfumes English Rose Eau de Parfum 30ml,https://AAA/shop/product/eden-perfumes-english-rose-eau-de-parfum-60041508?skuid=041508,30ML,Eden Perfumes,5176,EDEN PERFUMES LTD,Beauty,Aromatherapy,Aromatherapy-Home Fragrance,Fragrance,AROMATHERAPY,1,1,0,0,E,0,12+ months ago,1,7/4/2020,,,10,10,8,8,,,,0,0,,,0,0,49,130,1040,,,,,,,,11,9,54,53,74,349,131,,4.167,,96.925,103.9581,504.184,602.2739,767.368,3183.9468,1498.076,,,,,,8.925,31.9581,72.184,178.2739,175.368,391.9468,450.076
2/8/2023,United Kingdom,47017,Runin,47017,36048,H&B TURMERIC 500MG 240 CAPS,AAA Turmeric 500mg 240 Capsules,https://AAA/shop/product/AAA-turmeric-500mg-capsules-60000525?skuid=047017,240 CAPS,AAA,7151,H&B INTERNAL PACKAGING,VHMS,"Joint, Bone & Muscle Care",Aches & Pains,Turmeric,"JOINT, BONE & MUSCLE CARE",0,0,1,1,A,0,12+ months ago,1,18/08/2021,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 44, 45, 95",11/8/2021,36.99,36.99,1.92,2.05,0.993036212,1,1,28087,53927.04,1046,2008.32,718,713,712,10309,21133.45,191,692,2414.1465,9759.393,191,692,986,5463,6065,27774,8861,37786,32295,81435,6689.2429,36800.508,18905.965,120112.8329,99388.0638,518668.9373,139789.294,721505.6282,395642.9871,1347229.302,2022.5965,8430.753,0.837810174,0.863860386,16884.665,109519.3429,87340.6538,464174.5473,122347.464,647831.0482,331921.6171,1192631.582
2/8/2023,United Kingdom,51037,,,,*BOTTLE UP MIDNIGHTBLACK 500 500ML,Bottle Up Midnight Black 500ml,https://AAA/shop/product/bottle-up-midnight-60051037?skuid=051037,500ML,Bottle Up,23198,WINDFALL LOGISTICS LTD.,Food,Drinks,Ambient Drinks,Ambient Drinks-Water,INTERNET ONLY,1,1,0,0,E,0,12+ months ago,0,10/6/2021,,,2.99,2.99,1.12,,,,,0,0,,,0,0,2,2,2.24,,,,,,,,,,1,,1,,1,,,,,,1.967,,1.967,,1.967,,,,,,,,0.847,,0.847,,0.847
2/8/2023,United Kingdom,49907,,,,*PROCEIVEÂ® PREGNANCYTRI 3 60,PROCEIVEÂ® Pregnancy Trimester 3 60 Capsules,https://AAA/shop/product/proceive-pregnancy-trimester-3-capsules-60049907?skuid=049907,60,Proceive,17020,OCEAN HEALTHCARE LTD,VHMS,Pregnancy and Fertility,Pregnancy and Fertility,Pregnancy,INTERNET ONLY,0,0,1,1,D,0,12+ months ago,1,14/02/2021,,,19.99,19.99,6.624,6.65,,1,,0,0,123,813.03,0,0,22,31,206.15,2,,24.5333,,2,,185,5,415,25,795,52,1778,90,625.0907,-13.684,1959.5962,56.4833,4655.458,347.3564,8824.4322,700.8555,20120.7939,1118.8795,11.2333,,0.457879698,,1033.5837,31.6758,2445.8625,205.5754,4719.5867,424.412,10754.6014,633.8255
2/8/2023,United Kingdom,91034,,,,H&B BOOM BOOM BOMBAYMIX 150,AAA Bombay Mix 150g,https://AAA/shop/product/AAA-bombay-mix-60037212?skuid=091034,150,AAA,8218,H&B Internal Packaging,Food,Healthier Snacking,Savoury Snacking,Savoury Snacking-Single serve,Healthy Snacking,1,0,0,0,C,0,12+ months ago,1,1/10/2017,,,0.13,0.13,0.64,0.562207447,,,,0,0,72,46.08,0,0,314,3390,2373,,658,,80.758,,658,,5207,376,11191,633,13897,1144,29213,,584.917,,2434.328,233.23,6813.004,449.4,9517.974,884.6,23739.718,,-340.362,,-4.214591743,,-760.702,-10.8,352.084,74.87,1796.804,306.87,10647.058
2/8/2023,United Kingdom,80176,,,,DR STUARTS DETOX TEA 15 BAGS,Dr Stuarts Detox 15 Tea Bags,https://AAA/shop/product/dr-stuarts-detox-tea-60080176?skuid=080176,15 BAGS,Dr Stuarts,5069,ONLY NATURAL PRODUCTS,Food,"Teas, Hot Beverages & Milks",Teas,Herbal Tea,"TEAS, HOT DRINKS & MILKS",1,1,1,0,C,0,12+ months ago,1,1/10/2017,,,0.26,0.26,1.07,1.07,,,,0,0,0,0,0,0,351,1075,1150.25,,224,,70.17,,224,111,1247,607,3740,1473,6444,2515,9763,5.18,645.66,251.47,2436.42,1210.53,7999.55,2811.32,13949.4,4886.0067,21236.49,,-169.51,,-2.415704717,132.7,1103.09,600.4996,4233.8598,1383.8954,7671.9994,2431.3765,11822.5918
2/8/2023,United Kingdom,34562,,,,ETHIQUE GINGER SNAPFACESCRUB 100G,Ethique Gingersnap Face Scrub 100g,https://AAA/shop/product/ethique-gingersnap-face-scrub-60034562?skuid=034562,100G,Ethique,5166,ETHIQUE LTD,Beauty,Skincare,Skincare-Facial Skincare,Facial Skincare,SKIN CARE,0,0,1,1,D,0,12+ months ago,1,12/7/2019,"1, 2, 3, 8, 9, 20, 21, 95",21/07/2021,12.99,12.99,4.81,4.81,1,1,1,549,2640.69,40,192.4,334,334,340,1462,7032.22,1,2,7.3083,13.417,1,2,38,51,154,506,238,612,1056,845,65.0415,81.486,272.8489,355.943,1104.3949,2024.268,1681.6755,2813.4432,6101.2117,4876.1144,3.7008,6.202,0.506383153,0.462249385,135.7639,171.9605,518.7774,-149.1745,770.1805,191.4682,1354.9442,1227.9019
2/8/2023,United Kingdom,7413,,,,H&B HONEY ACACIA CLEAR 340G,AAA Clear Acacia Honey 340g,https://AAA/shop/product/AAA-clear-acacia-honey-60007413?skuid=007413,340G,AAA,18043,ROWSE HONEY LTD,Food,Honey,Standard Honey,Standard Honey,HONEY & SPREADS,0,0,1,1,C,0,12+ months ago,1,1/10/2017,"1, 2, 3, 4, 5, 7, 20, 21, 23, 60, 61",12/4/2021,5.69,5.69,2.36,2.37,0.991643454,1,1,1605,3787.8,29,68.44,718,712,714,4115,9752.55,,25,,131.34,,25,40,850,119,3322,217,5824,600,12858,95.18,969.059,200.11,4519.329,545.26,17731.694,988.6,30614.025,2796.57,68678.4154,,72.34,,0.550784224,105.31,2509.979,263.23,9881.324,474.31,16879.965,1374.57,38807.9054
2/8/2023,United Kingdom,35285,,,,H&B FEMLIEVE PMS RELIEF 30 30 CAPS,AAA Femlieve Agnus Castus 4mg 30 Tablets,https://AAA/shop/product/AAA-femlieve-agnus-castus-4mg-tablets-60035285?skuid=035285,30 CAPS,AAA,13310,ALLOGA SCHWABE,VHMS,Menopause & Hormone Support,Menopause & Hormone Support,Hormone Support,ADULT HEALTH,0,0,1,1,B,0,12+ months ago,1,1/10/2017,"1, 2, 3, 4, 5, 20, 21, 22, 23, 24",13/09/2021,8.49,8.49,2.32,2.42,0.961077844,1,1,2558,5934.56,198,459.36,668,642,647,2884,6979.28,11,46,54.3331,250.74,11,46,292,1176,1204,4136,2088,6830,3907,13995,509.7644,1773.31,1433.9435,6461.2388,5845.1339,23265.4879,9998.2892,37508.9151,18094.0472,74522.0727,27.7131,144.02,0.510059246,0.574379836,727.3035,3754.3288,2931.4539,13803.3779,4995.6392,21980.6051,8944.0772,42930.6227
2/8/2023,United Kingdom,3686,,,,RELOAD CHOCOLATE ORANGE FB 840G,Grenade Reload Flapjack Chocolate Orange 12 x 70g,https://AAA/shop/product/grenade-reload-flapjack-chocolate-orange-60001700?skuid=003686,840G,Grenade,7193,GRENADE UK LTD,Food,Healthier Snacking,Active Snacking,Sports Bars,Healthy Snacking,1,1,0,0,E,0,12+ months ago,1,7/10/2017,,,3,14,,,,,,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2023,United Kingdom,47095,,,,PIP&POD BLACKBERRY EXFOLIATOR 50ML,Pip & Pod Blackberry Exfoliating CrÃ¨me 50ml,https://AAA/shop/product/pip-pod-blackberry-exfoliating-creme-60047095?skuid=047095,50ML,Pip & Pod,16537,PELHAM HEALTHCARE LIMITED,Beauty,Skincare,Skincare-Facial Skincare,Facial Skincare,SKIN CARE,0,0,1,1,D,0,12+ months ago,1,15/02/2022,"1, 2, 3, 4, 5, 8, 9, 10, 20, 21, 22, 23, 24, 25",20/05/2022,9,9,2.67,2.81,1,1,1,4350,11614.5,93,248.31,642,642,648,2698,7581.38,1,5,3.9666,20,1,5,27,79,93,372,170,620,335,1079,59.6747,108.174,104.4243,458.813,389.9818,1813.569,693.3637,2898.778,1406.9285,5334.708,1.1566,6.65,0.291584733,0.3325,28.5543,247.723,128.6518,818.279,215.6637,1259.938,465.5785,2505.748
2/8/2023,United Kingdom,38866,,,,FUSHI ORGANIC ARGANOIL 100ML,Fushi Argan Moroccan Organic Oil Virgin 100ml,https://AAA/shop/product/fushi-argan-moroccan-organic-oil-virgin-60038866?skuid=038866,100ML,Fushi,7941,FUSHI WELLBEING LTD,Beauty,Skincare,Skincare-Facial Skincare,Facial Skincare,SKIN CARE,1,1,1,1,D,0,12+ months ago,1,9/11/2019,"1, 2, 20",21/07/2021,20,20,8.33,8.33,0.482269504,1,0,0,0,1,8.33,141,68,73,153,1274.49,,1,,16.667,,1,1,29,108,144,243,300,630,738,,146.044,13.325,455.133,1374.8304,2035.817,2906.0864,4205.948,7460.9306,10373.2096,,8.337,,0.500209996,4.995,222.133,585.1464,1065.2865,1241.7524,2219.53,3008.7866,5376.3416
2/8/2023,United Kingdom,15637,,,,CARUN ACTIVE HEMP SOAP 100G,Carun Active Hemp & Turmeric Soap,https://AAA/shop/product/carun-active-hemp-turmeric-soap-60015637?skuid=015637,100G,Carun,3515,CARUN UK LTD,VHMS,CBD,Full Spectrum,Beauty - Full Spectrum,TOILETRIES,1,1,0,0,E,0,12+ months ago,1,24/11/2018,,,0.5,0.5,1.87,,,,,0,0,,,0,0,1,2,3.74,,,,,,,,,,,,,,6,,,,,,,,,,3.916,,,,,,,,,,,,-7.304
2/8/2023,United Kingdom,2069,,,,HB RFL JUNE 10 SINGLE,,,SINGLE,,99999,DE TUINEN,Misc,Dumping/Gifts,Dumping/Gifts,Dumping/Gifts,BOUNCEBACK/TRIGGER SKUs,0,0,0,0,E,0,12+ months ago,1,1/10/2018,,,0.01,0.01,0.01,,,,,0,0,,,0,0,1,16,0.16,,,,,,,,,,,,,,3,,,,,,,,,,0.03,,,,,,,,,,,,0
2/8/2023,United Kingdom,64794,,,,71 FEEL GOOD MOISTURISER 75M 75ML,SeventyOne Feel Good Intense Moisturiser 75ml,,75ML,SeventyOne,2484,LAMALO SAS,Beauty,Toiletries,Toiletries-Sun Care,Sun Cream,SPARE,0,0,1,1,C,1,0-5 months ago,1,22/05/2023,"1, 2",22/05/2023,19,19,6.63,6.63,1,1,1,704,4667.52,826,5476.38,705,705,709,3153,20904.39,,1,,11.95,,1,3,31,13,95,13,95,13,95,,108.067,39.5833,403.86,133.3832,1211.797,133.3832,1211.797,133.3832,1211.797,,8.635,,0.722594142,24.6658,251.37,70.3532,751.387,70.3532,751.387,70.3532,751.387
2/8/2023,United Kingdom,59919,,,,*I LOVE  INDUL SPA DE-STRESS SINGLE,I Love Wellness Indulgent Spa Pack - De-Stress,https://AAA/shop/product/i-love-wellness-indulgent-spa-pack-de-stress-60059919?skuid=059919,SINGLE,I Love,19476,I LOVE COSMETICS LTD,Beauty,Seasonal Beauty,Christmas,Christmas,CHRISTMAS,1,1,0,0,E,0,12+ months ago,1,11/10/2021,,,3,3,6.2,,,,,0,0,,,0,0,1,1,6.2,,,,,,,,,,,,,,1,,,,,,,,,,0.183,,,,,,,,,,,,-6.017
2/8/2023,United Kingdom,16224,,,,H&B WHEATGERM 1KG,AAA Natural Wheatgerm 1kg,https://AAA/shop/product/AAA-natural-wheatgerm-60016224?skuid=016224,1KG,AAA,1109,ALARA WHOLEFOODS,Food,Breakfast & Spreads,Cereals,Bran,"SUPERFOODS, SEEDS & CEREALS",0,0,1,1,A,0,12+ months ago,1,1/10/2017,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 62, 63, 64, 65, 66, 69",16/03/2021,5.49,5.49,1.45,1.46,0.997214485,1,1,4678,6783.1,429,622.05,718,716,718,7018,10246.28,19,123,78.27,555.21,19,123,434,3211,1515,12885,2478,20459,5513,41840,484.69,3717.277,1676.15,14522.7,5591.48,56766.591,9148.44,89980.008,18934.8772,170838.4951,50.53,376.86,0.645585793,0.678770195,1042.51,9939.66,3379.58,38944.381,5530.56,63643.438,11797.1672,121160.9951
2/8/2023,United Kingdom,97243,,,,HEALTHY VOUCHER 20 12PIECE,,,12PIECE,,99999,DE TUINEN,Misc,Dumping/Gifts,Dumping/Gifts,Dumping/Gifts,BOUNCEBACK/TRIGGER SKUs,0,0,0,0,E,0,12+ months ago,1,7/10/2017,,,0.01,0.01,,,,,,0,0,,,0,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2023,United Kingdom,22982,,,,SNACK YOGURT ALMONDS 100G,AAA Yogurt Flavour Coated Almonds 100g,https://AAA/shop/product/AAA-yogurt-flavour-coated-almonds-60022982?skuid=022982,100G,AAA,8218,H&B Internal Packaging,Food,Healthier Snacking,Sweet Snacking,Sweet Snacking-Coated Products,Healthy Snacking,1,1,1,0,B,0,12+ months ago,1,1/10/2017,,,0.24,0.24,0.68,0.69,,,,0,0,0,0,0,0,595,10244,7068.36,,2099,,382.439,,2099,468,10732,1081,22817,1522,34160,2732,58100,0.9333,2128.022,343.7378,7582.186,1119.5856,26042.7426,1695.4775,43546.9109,2856.5736,72041.5609,,-1044.881,,-2.732150748,20.8178,831.816,376.2556,12052.3526,727.5175,24453.9009,1372.5336,42380.9509
2/8/2023,United Kingdom,40166,Runout,64475,40166,ORGANIC RAISINS 500G,AAA Organic Raisins 500g,https://AAA/shop/product/AAA-organic-raisins-60040166?skuid=040166,500G,AAA,8218,H&B Internal Packaging,Food,"Fruits, Nuts & Seeds",Fruit,"Raisins, Sultanas, Currants",DRIED FRUIT & NUTS,1,0,0,0,C,0,12+ months ago,1,1/10/2017,,,0.4,0.4,1.68,0.006742424,,,,0,0,,,0,0,82,207,368.46,,84,,23.77,,84,,179,264,1121,658,2334,2277,10124,,84.73,,392.21,768.01,3840.51,1722,7472.98,5700.2504,27437.894,,-117.35,,-4.936895246,,90.18,297.98,1930.61,572.59,3622.26,2023.8504,11646.614
2/8/2023,United Kingdom,97247,,,,HEALTHY VOUCHER 24 SINGLE,,,SINGLE,,99999,DE TUINEN,Misc,Dumping/Gifts,Dumping/Gifts,Dumping/Gifts,BOUNCEBACK/TRIGGER SKUs,0,0,0,0,E,0,12+ months ago,1,3/10/2017,,,0.01,0.01,,,,,,0,0,,,0,0,2,11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2023,United Kingdom,40529,,,,*GINGER PARTY ORGANIC GINGER 237ML,Ginger Party Organic Ginger Syrup 237ml,https://AAA/shop/product/ginger-party-organic-ginger-syrup-60040529?skuid=040529,237ML,Ginger Party,22027,TREE OF LIFE UK LTD,Food,"Teas, Hot Beverages & Milks",Plant Based Milks,Plant Based Milks-Other,"TEAS, HOT DRINKS & MILKS",1,1,0,0,E,0,12+ months ago,1,21/12/2019,51,2/8/2023,0.1,0.1,,,,,,0,0,,,0,0,1,1,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2023,United Kingdom,44524,,,,*RICEMICEAPPLE GINGER COOKIES 100GR,Rice Mice Cookies Apple & Ginger 100g,https://AAA/shop/product/rice-mice-cookies-apple-ginger-60044524?skuid=044524,100GR,Rice Mice,13370,MARTHOMI ALLERGY FREE FOO,Food,Ambient Food,Special Diet,Special Diet,SPARE,1,1,0,0,E,,0-5 months ago,0,,,,2.49,2.49,,,,,,0,0,,,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2023,United Kingdom,50266,,,,TISS REAL CALM BATH& SHOWER 400ML,Tisserand Real Calm Bath & Shower Wash 400ml,https://AAA/shop/product/tisserand-real-calm-bath-shower-wash-60050266?skuid=050266,400ML,Tisserand,6175,FIRST NATURAL BRANDS LTD,Beauty,Aromatherapy,Wellbeing,Wellbeing-Toiletries,AROMATHERAPY,1,0,1,0,E,0,12+ months ago,1,13/05/2021,,,6,6,4.431111111,4.62,,,,0,0,0,0,0,0,26,65,300.3,,,,,,,15,18,93,81,144,102,287,149,,28.934,119.9414,111.909,683.6235,506.914,1086.4389,712.925,2148.2445,1159.2216,,,,,67.9664,52.939,323.2635,229.589,542.4339,363.93,1081.9345,652.8916
2/8/2023,United Kingdom,33614,,,,DELI ELLA PEANUT BUT 48G,Deliciously Ella Peanut Butter Energy Balls 48g,https://AAA/shop/product/deliciously-ella-peanut-butter-energy-balls-60033614?skuid=033614,48G,Deliciously Ella,20244,THE MAE DELI LIMITED,Food,Breakfast & Spreads,Spreads,Nut Butters,CLEARANCE,,,0,0,E,0,12+ months ago,0,8/2/2019,,,0.25,0.49,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2023,United Kingdom,51782,,,,*GD HEMP BARISTA SEED MLK 6X1L BOX,Good Hemp Barista Seed Milk 6 x 1L,https://AAA/shop/product/good-hemp-barista-seed-milk-60033930?skuid=051782,BOX,Good Hemp,2362,Braham & Murray Ltd,Food,"Teas, Hot Beverages & Milks",Plant Based Milks,Hemp,"TEAS, HOT DRINKS & MILKS",1,1,0,0,E,0,12+ months ago,0,4/8/2021,,,13.99,13.99,,,,,,0,0,,,0,0,124,140,1033.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
